outcome,deck1,deck2,level_1,level_2,hitpoint_1,elixir_1,hitpoint_2,elixir_2
False,"['Valkyrie', 'Dark Prince', 'Mini P.E.K.K.A', 'Arrows', 'Mega Knight', 'Princess', 'Minion Horde', 'Magic Archer']","['Skeletons', 'Hog Rider', 'The Log', 'Fireball', 'Cannon', 'Ice Spirit', 'Musketeer', 'Ice Golem']","[8, 8, 8, 11, 3, 3, 13, 3]","[11, 10, 4, 9, 11, 11, 9, 10]","[1504.0, 181.0, 1027.0, 0.0, 0.0, 0.0, 278.0, 0.0]",34.0,"[81.0, 1544.0, 0.0, 572.0, 896.0, 230.0, 598.0, 1090.0]",21.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Arrows', 'Tesla', 'Battle Ram', 'Goblin Barrel', 'Bomber', 'Freeze', 'Goblin Hut', 'Skeleton Army']","[4, 3, 3, 4, 12, 3, 3, 10]","[12, 12, 8, 8, 12, 5, 11, 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 1264.0, 688.0, 152.0, 528.0, 0.0, 1558.0, 51.0]",29.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Baby Dragon', 'Poison', 'Valkyrie', 'Goblins', 'Miner', 'Tesla', 'Wall Breakers', 'The Log']","[4, 3, 3, 4, 12, 3, 3, 10]","[5, 5, 9, 11, 3, 12, 6, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 0.0, 1654.0, 202.0, 0.0, 1264.0, 207.0, 0.0]",25.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Elite Barbarians', 'Archers', 'Inferno Dragon', 'Freeze', 'Wizard', 'Giant', 'Arrows', 'Spear Goblins']","[3, 3, 3, 4, 12, 3, 3, 10]","[11, 13, 4, 7, 12, 9, 12, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[1172.0, 367.0, 0.0, 79.0, 792.0, 3275.0, 0.0, 146.0]",32.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Magic Archer', 'Royal Ghost', 'Goblin Cage', 'Mini P.E.K.K.A', 'Ice Golem', 'Bats', 'Barbarian Barrel', 'Dark Prince']","[3, 3, 3, 4, 12, 3, 3, 10]","[4, 3, 9, 10, 9, 14, 7, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 0.0, 800.0, 1239.0, 994.0, 108.0, 0.0, 181.0]",25.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Mega Knight', 'Electro Wizard', 'Skeleton Army', 'Wizard', 'Valkyrie', 'Mini P.E.K.K.A', 'Inferno Tower', 'Goblin Barrel']","[3, 3, 3, 4, 12, 3, 3, 10]","[4, 3, 6, 9, 9, 10, 9, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 0.0, 51.0, 598.0, 1654.0, 1239.0, 1452.0, 152.0]",35.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Mini P.E.K.K.A', 'Lumberjack', 'Goblin Gang', 'Ice Wizard', 'Fireball', 'Zap', 'Hog Rider', 'Ice Spirit']","[3, 3, 3, 4, 12, 3, 3, 10]","[9, 2, 12, 2, 9, 12, 10, 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[1129.0, 0.0, 318.0, 0.0, 572.0, 0.0, 1544.0, 252.0]",25.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Witch', 'Mirror', 'Wizard', 'Skeleton Army', 'Clone', 'P.E.K.K.A', 'Elite Barbarians', 'Valkyrie']","[3, 3, 3, 4, 12, 3, 3, 10]","[7, 6, 9, 7, 3, 8, 12, 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[576.0, 0.0, 598.0, 56.0, 0.0, 2843.0, 1286.0, 1992.0]",33.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Knight', 'Tesla', 'Executioner', 'Goblin Barrel', 'Hog Rider', 'Prince', 'Archers', 'The Log']","[3, 3, 3, 4, 12, 3, 3, 10]","[14, 14, 5, 7, 11, 4, 12, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[2210.0, 1525.0, 0.0, 139.0, 1696.0, 0.0, 334.0, 0.0]",29.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Witch', 'Goblin Barrel', 'Fireball', 'Skeleton Army', 'The Log', 'Prince', 'Barbarians', 'Baby Dragon']","[3, 3, 3, 4, 12, 3, 3, 10]","[8, 8, 11, 7, 4, 7, 14, 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[634.0, 152.0, 689.0, 56.0, 0.0, 1336.0, 888.0, 880.0]",31.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Rage', 'Wizard', 'Flying Machine', 'Zap', 'Skeleton Army', 'Balloon', 'The Log', 'Valkyrie']","[3, 3, 3, 4, 12, 3, 3, 10]","[5, 10, 8, 11, 5, 8, 2, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 656.0, 464.0, 0.0, 0.0, 1270.0, 0.0, 1504.0]",27.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Hog Rider', 'Skeletons', 'Fireball', 'Ice Spirit', 'Cannon', 'The Log', 'Ice Golem', 'Musketeer']","[3, 3, 3, 4, 12, 3, 3, 10]","[8, 9, 8, 10, 12, 3, 9, 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[1280.0, 67.0, 520.0, 209.0, 983.0, 0.0, 994.0, 598.0]",21.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Skeleton Army', 'Skeletons', 'Electro Wizard', 'Zap', 'The Log', 'P.E.K.K.A', 'Bandit', 'Wizard']","[3, 3, 3, 4, 12, 3, 3, 10]","[4, 9, 3, 13, 2, 8, 2, 10]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 67.0, 0.0, 0.0, 0.0, 2843.0, 0.0, 656.0]",27.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Baby Dragon', 'Goblin Barrel', 'Princess', 'Bats', 'Skeleton Army', 'Wizard', 'Mega Knight', 'Electro Wizard']","[3, 3, 3, 4, 12, 3, 3, 10]","[6, 7, 4, 12, 7, 11, 2, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[800.0, 139.0, 0.0, 89.0, 56.0, 720.0, 0.0, 0.0]",31.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Valkyrie', 'Hog Rider', 'Witch', 'Dart Goblin', 'Tesla', 'Arrows', 'Goblin Barrel', 'Skeleton Army']","[3, 3, 3, 4, 12, 3, 3, 10]","[10, 8, 5, 9, 9, 10, 6, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[1814.0, 1280.0, 0.0, 216.0, 954.0, 0.0, 126.0, 0.0]",29.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Baby Dragon', 'Flying Machine', 'Princess', 'Barbarians', 'Mirror', 'Royal Hogs', 'Miner', 'Royal Ghost']","[3, 3, 3, 4, 12, 3, 3, 10]","[7, 10, 4, 12, 7, 10, 4, 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[880.0, 559.0, 0.0, 736.0, 0.0, 762.0, 0.0, 0.0]",27.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Electro Wizard', 'Mega Knight', 'Ram Rider', 'Dark Prince', 'Skeletons', 'Bats', 'Zap', 'Valkyrie']","[3, 3, 3, 4, 12, 3, 3, 10]","[2, 3, 2, 5, 9, 9, 10, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[0.0, 0.0, 0.0, 0.0, 67.0, 67.0, 0.0, 1504.0]",29.0
False,"['Elite Barbarians', 'The Log', 'Ice Wizard', 'Electro Wizard', 'Inferno Dragon', 'Hog Rider', 'Bandit', 'Skeleton Army']","['P.E.K.K.A', 'Skeleton Army', 'Inferno Dragon', 'Wizard', 'Valkyrie', 'Witch', 'Arrows', 'Prince']","[12, 2, 2, 3, 3, 10, 3, 6]","[6, 7, 4, 10, 9, 6, 13, 7]","[1286.0, 0.0, 0.0, 0.0, 0.0, 1544.0, 0.0, 51.0]",29.0,"[2350.0, 56.0, 0.0, 656.0, 1654.0, 524.0, 0.0, 1336.0]",36.0
False,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Witch', 'Minion Horde', 'Prince', 'Arrows', 'Mirror', 'The Log', 'Baby Dragon', 'Bats']","[3, 3, 3, 4, 12, 3, 3, 10]","[7, 11, 7, 11, 5, 3, 7, 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[576.0, 230.0, 1336.0, 0.0, 0.0, 0.0, 880.0, 81.0]",26.0
True,"['Bandit', 'Royal Ghost', 'Magic Archer', 'Mega Knight', 'Arrows', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider']","['Hog Rider', 'Mega Knight', 'The Log', 'Bats', 'Ice Golem', 'Musketeer', 'Fireball', 'Cannon']","[3, 3, 3, 4, 12, 3, 3, 10]","[9, 3, 3, 12, 8, 8, 8, 11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1544.0]",32.0,"[1408.0, 0.0, 0.0, 89.0, 904.0, 544.0, 520.0, 896.0]",28.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Valkyrie', 'Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Inferno Tower', 'Goblin Barrel', 'Dart Goblin', 'The Log']","[9, 12, 7, 4, 11, 10, 9, 11]","[9, 6, 2, 3, 8, 7, 9, 1]","[1654.0, 528.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[1654.0, 51.0, 0.0, 0.0, 1320.0, 139.0, 216.0, 0.0]",31.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Skeleton Army', 'Baby Dragon', 'The Log', 'Witch', 'Valkyrie', 'Princess', 'Mega Knight', 'Bats']","[9, 12, 7, 4, 11, 10, 9, 11]","[7, 7, 3, 8, 9, 3, 5, 13]","[1654.0, 528.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[56.0, 880.0, 0.0, 634.0, 1654.0, 0.0, 0.0, 98.0]",30.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Clone', 'Wizard', 'Mirror', 'Valkyrie', 'Fireball', 'Giant Skeleton', 'Goblin Barrel', 'Witch']","[9, 11, 7, 4, 11, 10, 9, 11]","[5, 10, 5, 10, 9, 8, 7, 7]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[0.0, 656.0, 0.0, 1814.0, 572.0, 2541.0, 139.0, 576.0]",30.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Mini P.E.K.K.A', 'Baby Dragon', 'Barbarians', 'Goblin Barrel', 'Princess', 'Arrows', 'Electro Wizard', 'Guards']","[9, 11, 7, 4, 11, 10, 9, 11]","[11, 7, 14, 7, 3, 11, 2, 6]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[1361.0, 880.0, 888.0, 139.0, 0.0, 0.0, 0.0, 150.0]",29.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Goblin Barrel', 'Mega Knight', 'Ice Spirit', 'Valkyrie', 'Bats', 'Electro Wizard', 'Wizard', 'The Log']","[9, 11, 7, 4, 11, 10, 9, 11]","[8, 3, 11, 9, 11, 3, 9, 3]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[152.0, 0.0, 230.0, 1654.0, 81.0, 0.0, 598.0, 0.0]",28.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Witch', 'Archers', 'Valkyrie', 'Arrows', 'Mega Knight', 'Giant', 'Baby Dragon', 'Fireball']","[9, 11, 7, 4, 11, 10, 9, 11]","[7, 12, 9, 12, 3, 12, 7, 7]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[576.0, 334.0, 1654.0, 0.0, 0.0, 4336.0, 880.0, 474.0]",35.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Goblin Barrel', 'Goblin Gang', 'Ice Spirit', 'Inferno Tower', 'Knight', 'The Log', 'Princess', 'Rocket']","[9, 11, 7, 4, 11, 10, 9, 11]","[7, 13, 10, 8, 11, 3, 3, 8]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[139.0, 351.0, 209.0, 1320.0, 1669.0, 0.0, 0.0, 0.0]",26.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Zap', 'Arrows', 'Minion Horde', 'Mini P.E.K.K.A', 'Giant', 'Minions', 'Skeleton Army', 'Sparky']","[9, 11, 7, 4, 11, 10, 9, 11]","[9, 13, 11, 9, 11, 10, 7, 4]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[0.0, 0.0, 230.0, 1129.0, 3945.0, 209.0, 56.0, 0.0]",31.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Witch', 'Miner', 'Rage', 'Mega Knight', 'Skeleton Army', 'Barbarian Barrel', 'Inferno Dragon', 'Valkyrie']","[9, 11, 7, 4, 11, 10, 9, 11]","[7, 4, 1, 3, 6, 6, 1, 9]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[576.0, 0.0, 0.0, 0.0, 51.0, 0.0, 0.0, 1654.0]",30.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Mega Knight', 'Prince', 'Barbarian Barrel', 'The Log', 'Baby Dragon', 'Zap', 'Minions', 'Witch']","[9, 11, 7, 4, 11, 10, 9, 11]","[4, 7, 6, 2, 7, 12, 11, 7]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[0.0, 1336.0, 0.0, 0.0, 880.0, 0.0, 230.0, 576.0]",30.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Mega Knight', 'Witch', 'Fireball', 'Hog Rider', 'Zap', 'Magic Archer', 'Sparky', 'Inferno Dragon']","[9, 11, 7, 4, 11, 10, 9, 11]","[5, 7, 8, 10, 11, 2, 3, 2]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[0.0, 576.0, 520.0, 1544.0, 0.0, 0.0, 0.0, 0.0]",36.0
True,"['Valkyrie', 'Bomber', 'Witch', 'Mega Knight', 'Minion Horde', 'Wizard', 'Mini P.E.K.K.A', 'Zap']","['Magic Archer', 'Fisherman', 'Goblin Barrel', 'Mega Knight', 'Witch', 'Skeletons', 'Tornado', 'Bats']","[9, 11, 7, 4, 11, 10, 9, 11]","[3, 2, 5, 4, 7, 9, 5, 12]","[1654.0, 481.0, 576.0, 0.0, 230.0, 656.0, 1129.0, 0.0]",35.0,"[0.0, 0.0, 115.0, 0.0, 576.0, 67.0, 0.0, 89.0]",28.0
True,"['Knight', 'Witch', 'Fireball', 'Bandit', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Elite Barbarians', 'Rage', 'Elixir Golem', 'Arrows', 'Inferno Dragon', 'Rocket', 'Electro Wizard', 'Mega Knight']","[12, 7, 8, 1, 4, 9, 7, 5]","[13, 8, 9, 11, 5, 10, 4, 4]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[1415.0, 0.0, 1408.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0
False,"['Knight', 'Witch', 'Fireball', 'Bandit', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Bomber', 'Mega Knight', 'Goblin Barrel', 'Inferno Dragon', 'Valkyrie', 'The Log', 'Electro Wizard', 'Skeleton Army']","[12, 7, 8, 1, 4, 9, 7, 5]","[10, 4, 6, 3, 9, 3, 3, 6]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[438.0, 0.0, 126.0, 0.0, 1654.0, 0.0, 0.0, 51.0]",30.0
False,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Inferno Tower', 'P.E.K.K.A', 'Valkyrie', 'Wizard', 'Inferno Dragon', 'Freeze', 'Mega Knight', 'Arrows']","[12, 7, 8, 1, 4, 9, 7, 5]","[8, 6, 8, 8, 3, 5, 3, 9]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[1320.0, 2350.0, 1504.0, 544.0, 0.0, 0.0, 0.0, 0.0]",39.0
True,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Mini P.E.K.K.A', 'Witch', 'Elixir Collector', 'Baby Dragon', 'Archers', 'Prince', 'Magic Archer', 'Cannon']","[12, 7, 8, 1, 4, 9, 7, 5]","[11, 6, 7, 6, 10, 7, 2, 10]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[1361.0, 524.0, 737.0, 800.0, 277.0, 1336.0, 0.0, 815.0]",34.0
True,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Magic Archer', 'Balloon', 'Valkyrie', 'Rage', 'Mega Knight', 'Inferno Dragon', 'Witch', 'Wizard']","[12, 7, 8, 1, 4, 9, 7, 5]","[4, 6, 9, 5, 5, 2, 6, 9]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[0.0, 1050.0, 1654.0, 0.0, 0.0, 0.0, 524.0, 598.0]",36.0
False,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Princess', 'Goblin Gang', 'Valkyrie', 'Rocket', 'Dart Goblin', 'Inferno Tower', 'The Log', 'Goblin Barrel']","[12, 7, 8, 1, 4, 9, 7, 5]","[2, 10, 9, 8, 9, 8, 3, 4]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[0.0, 265.0, 1654.0, 0.0, 216.0, 1320.0, 0.0, 105.0]",29.0
False,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Mega Knight', 'Wall Breakers', 'Wizard', 'The Log', 'Inferno Dragon', 'Skeleton Army', 'Bats', 'Mini P.E.K.K.A']","[12, 7, 8, 1, 4, 9, 7, 5]","[3, 7, 9, 3, 3, 6, 11, 8]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[0.0, 227.0, 598.0, 0.0, 0.0, 51.0, 81.0, 1027.0]",29.0
False,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Goblin Barrel', 'Bandit', 'Princess', 'Ram Rider', 'The Log', 'Witch', 'Valkyrie', 'Bats']","[12, 7, 8, 1, 4, 9, 7, 5]","[7, 3, 2, 2, 2, 6, 9, 12]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[139.0, 0.0, 0.0, 0.0, 0.0, 524.0, 1654.0, 89.0]",27.0
True,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Valkyrie', 'Skeleton Army', 'Baby Dragon', 'Witch', 'Arrows', 'Prince', 'Wizard', 'Goblin Barrel']","[12, 7, 8, 1, 4, 9, 7, 5]","[11, 6, 7, 7, 13, 7, 10, 6]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[1992.0, 51.0, 880.0, 576.0, 0.0, 1336.0, 656.0, 126.0]",32.0
True,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Magic Archer', 'Executioner', 'Prince', 'Mini P.E.K.K.A', 'The Log', 'Princess', 'Tombstone', 'Mega Knight']","[12, 7, 8, 1, 4, 9, 7, 5]","[2, 6, 6, 9, 2, 3, 9, 3]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[0.0, 722.0, 1215.0, 1129.0, 0.0, 0.0, 422.0, 0.0]",33.0
True,"['Knight', 'Witch', 'Fireball', 'Miner', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Goblin Barrel', 'Mega Knight', 'The Log', 'Bomb Tower', 'Electro Wizard', 'Knight', 'Valkyrie', 'Wizard']","[12, 7, 8, 1, 4, 9, 7, 5]","[7, 4, 3, 8, 3, 12, 8, 8]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[139.0, 0.0, 0.0, 1024.0, 0.0, 1832.0, 1504.0, 544.0]",32.0
True,"['Knight', 'Witch', 'Fireball', 'Royal Ghost', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Hog Rider', 'Skeletons', 'Fireball', 'Musketeer', 'Cannon', 'The Log', 'Ice Golem', 'Ice Spirit']","[12, 7, 8, 1, 4, 9, 7, 5]","[7, 9, 8, 9, 13, 3, 7, 8]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[1168.0, 67.0, 520.0, 598.0, 1081.0, 0.0, 824.0, 173.0]",21.0
False,"['Knight', 'Witch', 'Fireball', 'Royal Ghost', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Valkyrie', 'Mega Knight', 'Electro Wizard', 'Cannon', 'Goblin Barrel', 'Inferno Dragon', 'The Log', 'Skeleton Army']","[12, 7, 8, 1, 4, 9, 7, 5]","[7, 4, 2, 10, 7, 2, 2, 5]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[1372.0, 0.0, 0.0, 815.0, 139.0, 0.0, 0.0, 0.0]",30.0
False,"['Knight', 'Witch', 'Fireball', 'Royal Ghost', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Bandit', 'Goblins', 'Bats', 'Zap', 'P.E.K.K.A', 'Poison', 'Miner', 'Electro Wizard']","[12, 7, 8, 1, 4, 9, 7, 5]","[2, 12, 12, 12, 7, 6, 2, 3]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[0.0, 221.0, 89.0, 0.0, 2585.0, 456.0, 0.0, 0.0]",27.0
True,"['Knight', 'Witch', 'Fireball', 'Royal Ghost', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Witch', 'Skeletons', 'Valkyrie', 'Skeleton Army', 'Fireball', 'Goblin Barrel', 'Sparky', 'Mini P.E.K.K.A']","[12, 7, 8, 1, 4, 9, 7, 5]","[6, 11, 9, 6, 8, 7, 4, 10]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[524.0, 81.0, 1654.0, 51.0, 520.0, 139.0, 0.0, 1239.0]",30.0
True,"['Knight', 'Witch', 'Fireball', 'Royal Ghost', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Bats', 'Barbarian Barrel', 'Wall Breakers', 'Bandit', 'Miner', 'Mega Knight', 'Dart Goblin', 'The Log']","[12, 7, 8, 1, 4, 9, 7, 5]","[10, 5, 6, 2, 3, 3, 9, 3]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[74.0, 0.0, 207.0, 0.0, 0.0, 0.0, 216.0, 0.0]",24.0
True,"['Knight', 'Witch', 'Fireball', 'Royal Ghost', 'Ram Rider', 'Wizard', 'Goblin Barrel', 'Skeleton Army']","['Miner', 'Spear Goblins', 'Mega Knight', 'Princess', 'Musketeer', 'Mini P.E.K.K.A', 'Skeleton Army', 'Arrows']","[12, 7, 8, 1, 4, 9, 7, 5]","[5, 11, 4, 4, 9, 10, 7, 11]","[1832.0, 576.0, 520.0, 0.0, 0.0, 598.0, 139.0, 0.0]",31.0,"[0.0, 133.0, 0.0, 0.0, 598.0, 1239.0, 56.0, 0.0]",29.0
