type,gameMode,crowns1,startingTrophies2,crowns2,deck1,deck2,avg_cards_level_1,avg_cards_level_2,avg_cards_level_diff,crowns_won,2_won
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,3100.0,1,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Skeleton Army', 'Fire Spirit', 'Zap', 'Valkyrie', 'Elite Barbarians', 'Hog Rider', 'Minion Horde', 'Wizard']",9.25,8.75,-0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3071.0,0,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Valkyrie', 'Mini P.E.K.K.A', 'Witch', 'Fireball', 'Wizard', 'Barbarians', 'Baby Dragon', 'Giant Skeleton']",9.25,8.375,-0.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3074.0,3,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Valkyrie', 'Dark Prince', 'Goblin Barrel', 'Prince', 'Wizard', 'Mini P.E.K.K.A', 'Arrows', 'Witch']",9.25,8.875,-0.375,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3062.0,0,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Arrows', 'Cannon', 'Fireball']",9.25,8.75,-0.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3030.0,1,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['P.E.K.K.A', 'Witch', 'Valkyrie', 'Musketeer', 'Skeleton Army', 'Elite Barbarians', 'Goblin Barrel', 'Arrows']",9.25,8.75,-0.5,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3000.0,0,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Arrows', 'Cannon', 'Fireball']",9.125,9.625,0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3030.0,1,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Witch', 'Skeleton Army', 'Battle Ram', 'Freeze', 'Cannon', 'Barbarians', 'P.E.K.K.A', 'Zap']",9.125,9.125,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3033.0,3,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Furnace', 'Tombstone', 'X-Bow', 'Inferno Tower', 'Mortar', 'Goblin Hut', 'Cannon', 'Barbarian Hut']",9.125,9.0,-0.125,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3035.0,0,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Witch', 'Skeleton Army', 'Hog Rider', 'Hunter', 'P.E.K.K.A', 'Baby Dragon', 'Wizard', 'Arrows']",9.125,9.625,0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3018.0,1,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Balloon', 'Musketeer', 'Skeleton Army', 'Bats', 'Fireball', 'Tombstone', 'Arrows', 'Valkyrie']",9.125,9.125,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3000.0,0,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Goblin Barrel', 'Dart Goblin', 'Elite Barbarians', 'Mini P.E.K.K.A', 'Bomber', 'Barbarians', 'Archers', 'Arrows']",9.125,8.875,-0.25,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3001.0,1,"['Mini P.E.K.K.A', 'Musketeer', 'Valkyrie', 'Tornado', 'Goblin Barrel', 'Witch', 'Skeleton Army', 'Giant']","['Arrows', 'Skeleton Army', 'Balloon', 'Witch', 'Skeletons', 'Wizard', 'Valkyrie', 'Goblin Hut']",9.125,9.125,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3162.0,3,"['Balloon', 'Barbarian Barrel', 'Cannon', 'Arrows', 'Musketeer', 'Dark Prince', 'Ice Spirit', 'Miner']","['Three Musketeers', 'Elixir Collector', 'Valkyrie', 'Prince', 'Wizard', 'Baby Dragon', 'Mirror', 'Barbarians']",10.125,9.5,-0.625,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,3169.0,0,"['Balloon', 'Barbarian Barrel', 'Cannon', 'Arrows', 'Musketeer', 'Dark Prince', 'Ice Spirit', 'Miner']","['Archers', 'Skeleton Army', 'Valkyrie', 'Musketeer', 'Spear Goblins', 'Princess', 'Dart Goblin', 'Goblin Gang']",10.125,10.0,-0.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3203.0,3,"['Goblin Gang', 'Witch', 'Dart Goblin', 'Royal Delivery', 'Mini P.E.K.K.A', 'Wall Breakers', 'Arrows', 'Fireball']","['Furnace', 'Tombstone', 'X-Bow', 'Inferno Tower', 'Mortar', 'Goblin Hut', 'Cannon', 'Barbarian Hut']",9.25,9.375,0.125,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3400.0,3,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Witch', 'Prince', 'Electro Wizard', 'Wall Breakers', 'X-Bow', 'Skeleton Army', 'Clone', 'Wizard']",7.875,9.375,1.5,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3401.0,2,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Skeleton Army', 'Valkyrie', 'Ice Spirit', 'The Log', 'Inferno Dragon', 'P.E.K.K.A', 'Inferno Tower', 'Mini P.E.K.K.A']",7.875,9.875,2.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3438.0,3,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Mini P.E.K.K.A', 'Goblin Gang', 'Wizard', 'Baby Dragon', 'Princess', 'Mega Knight', 'Electro Wizard', 'Witch']",7.875,9.25,1.375,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3429.0,3,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Archers', 'Skeleton Army', 'Inferno Dragon', 'Prince', 'Witch', 'Bowler', 'Ram Rider', 'Valkyrie']",7.875,8.0,0.125,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3400.0,1,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Inferno Dragon', 'Ice Wizard', 'Ram Rider', 'Skeleton Army', 'Valkyrie', 'Mini P.E.K.K.A', 'The Log', 'Princess']",7.875,9.5,1.625,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3400.0,1,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Barbarian Barrel', 'The Log', 'Archers', 'Valkyrie', 'Baby Dragon', 'X-Bow', 'Royal Hogs', 'Skeleton Army']",7.875,8.875,1.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3423.0,3,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Prince', 'Princess', 'Witch', 'Goblin Barrel', 'Skeleton Army', 'Mega Knight', 'Baby Dragon', 'Valkyrie']",7.875,10.25,2.375,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3435.0,1,"['Witch', 'Mega Minion', 'P.E.K.K.A', 'Baby Dragon', 'Skeleton Army', 'Musketeer', 'Wizard', 'Tornado']","['Wizard', 'Witch', 'P.E.K.K.A', 'Inferno Tower', 'Skeletons', 'Skeleton Army', 'Arrows', 'Lightning']",7.5,8.625,1.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3401.0,3,"['Witch', 'Mega Minion', 'P.E.K.K.A', 'Baby Dragon', 'Skeleton Army', 'Musketeer', 'Wizard', 'Tornado']","['Barbarian Barrel', 'Skeleton Army', 'Lumberjack', 'Bats', 'Wizard', 'Giant Skeleton', 'Electro Spirit', 'Clone']",7.5,8.375,0.875,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3400.0,0,"['Witch', 'Mega Minion', 'P.E.K.K.A', 'Baby Dragon', 'Skeleton Army', 'Musketeer', 'Wizard', 'Tornado']","['Furnace', 'Tombstone', 'Inferno Tower', 'Mortar', 'Goblin Hut', 'Cannon', 'Tesla', 'Bomb Tower']",7.5,8.75,1.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3400.0,1,"['Witch', 'Balloon', 'P.E.K.K.A', 'Baby Dragon', 'Skeleton Army', 'Musketeer', 'Giant Skeleton', 'Tornado']","['The Log', 'Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Cannon', 'Fireball']",7.5,9.625,2.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3434.0,2,"['Hog Rider', 'Balloon', 'P.E.K.K.A', 'Baby Dragon', 'Skeleton Army', 'Musketeer', 'Cannon', 'Lightning']","['Balloon', 'Prince', 'Witch', 'Rage', 'Goblin Barrel', 'Dart Goblin', 'Valkyrie', 'Skeleton Army']",7.25,8.375,1.125,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3429.0,2,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Mini P.E.K.K.A', 'Hog Rider', 'Musketeer', 'Wizard', 'Valkyrie', 'Witch', 'Minions', 'P.E.K.K.A']",7.875,9.125,1.25,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3400.0,0,"['Dark Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Mini P.E.K.K.A', 'Zap', 'Minions', 'Goblin Gang', 'Witch', 'Royal Giant', 'Musketeer', 'Valkyrie']",7.875,9.125,1.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3400.0,0,"['Prince', 'Skeleton Army', 'Minions', 'Zap', 'Valkyrie', 'Witch', 'Goblin Barrel', 'Archers']","['Ice Spirit', 'Barbarian Barrel', 'Goblin Gang', 'Princess', 'Inferno Tower', 'Rocket', 'Knight', 'Goblin Barrel']",7.875,9.125,1.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3400.0,2,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Skeleton Army', 'Wall Breakers', 'Barbarians', 'Inferno Dragon', 'Magic Archer', 'Hunter', 'Mini P.E.K.K.A', 'Goblin Barrel']",7.375,8.125,0.75,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3430.0,2,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Goblin Barrel', 'Mini P.E.K.K.A', 'Princess', 'Ice Wizard', 'Witch', 'Skeleton Army', 'Ice Spirit', 'Dark Prince']",7.375,10.0,2.625,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3428.0,2,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Zap', 'Dart Goblin', 'Goblin Gang', 'Mortar', 'Fireball', 'Prince', 'Miner', 'Bats']",7.375,9.5,2.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3509.0,2,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Poison', 'Barbarian Barrel', 'Inferno Tower', 'Giant Snowball', 'Prince', 'Miner', 'Bats', 'Spear Goblins']",7.375,9.25,1.875,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3434.0,0,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['The Log', 'Ice Spirit', 'Goblin Gang', 'Princess', 'Inferno Tower', 'Rocket', 'Knight', 'Goblin Barrel']",7.375,9.25,1.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3462.0,3,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Dart Goblin', 'Skeleton Army', 'Mini P.E.K.K.A', 'Valkyrie', 'Barbarian Barrel', 'Goblin Barrel', 'Fireball', 'Giant Skeleton']",7.375,9.125,1.75,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3462.0,0,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Furnace', 'Tombstone', 'Inferno Tower', 'Mortar', 'Goblin Hut', 'Cannon', 'Tesla', 'Bomb Tower']",7.375,8.5,1.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3400.0,0,"['Goblin Gang', 'Mini P.E.K.K.A', 'Wizard', 'Arrows', 'Barbarian Barrel', 'Giant Snowball', 'P.E.K.K.A', 'Goblin Barrel']","['Knight', 'Mini P.E.K.K.A', 'Skeleton Army', 'Princess', 'Spear Goblins', 'Zap', 'Bomber', 'Prince']",7.375,8.5,1.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,2986.0,3,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Knight', 'Goblin Hut', 'Baby Dragon', 'Skeletons', 'Zap', 'Prince', 'Musketeer', 'Mini P.E.K.K.A']",9.625,9.5,-0.125,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,2911.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Baby Dragon', 'Valkyrie', 'Wizard', 'Arrows', 'Skeleton Army', 'Goblin Barrel', 'Mini P.E.K.K.A', 'Witch']",9.625,8.5,-1.125,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2959.0,2,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['P.E.K.K.A', 'Mini P.E.K.K.A', 'Skeleton Army', 'Wizard', 'Goblin Barrel', 'Hog Rider', 'Freeze', 'Dart Goblin']",9.625,9.75,0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,2927.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Arrows', 'Cannon', 'Fireball']",9.625,9.0,-0.625,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2901.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Arrows', 'Cannon', 'Fireball']",9.625,9.0,-0.625,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2868.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Goblin Barrel', 'Valkyrie', 'Zap', 'Musketeer', 'Elite Barbarians', 'Archers', 'Spear Goblins', 'Minions']",9.625,8.625,-1.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,2917.0,1,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Inferno Tower', 'Barbarians', 'Arrows', 'Goblin Barrel', 'Baby Dragon', 'Mini P.E.K.K.A', 'Witch', 'Musketeer']",9.625,9.625,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2894.0,3,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Cannon', 'Wizard', 'Valkyrie', 'Skeleton Army', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Witch']",9.625,8.625,-1.0,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2876.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Minions', 'Mini P.E.K.K.A', 'Spear Goblins', 'Baby Dragon', 'Valkyrie', 'Skeleton Army', 'Musketeer', 'Archers']",9.625,9.125,-0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,2949.0,1,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Wizard', 'Goblin Barrel', 'Witch', 'Prince', 'Dark Prince', 'Arrows', 'Archers', 'Valkyrie']",9.625,8.625,-1.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,2947.0,3,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Witch', 'Goblin Barrel', 'Wizard', 'P.E.K.K.A', 'Bomber', 'Mini P.E.K.K.A', 'Spear Goblins', 'Arrows']",9.625,9.125,-0.5,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2928.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Zap', 'Bomber', 'Mega Minion', 'Knight', 'Fireball', 'Valkyrie', 'Musketeer', 'Mini P.E.K.K.A']",9.625,9.0,-0.625,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,2962.0,3,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Arrows', 'Goblin Hut', 'Mini P.E.K.K.A', 'Tombstone', 'Dart Goblin', 'Fireball', 'Witch', 'Goblin Barrel']",9.625,8.625,-1.0,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,2930.0,0,"['Skeleton Army', 'Archers', 'Minions', 'Arrows', 'Goblin Barrel', 'Spear Goblins', 'Musketeer', 'Baby Dragon']","['Goblin Giant', 'Zap', 'Goblin Gang', 'Dark Prince', 'Fireball', 'Prince', 'Bats', 'Spear Goblins']",9.625,9.375,-0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6234.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Wizard', 'Goblin Barrel', 'Prince', 'Princess', 'Witch', 'Zap', 'Skeleton Army', 'Lumberjack']",13.875,14.0,0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6321.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Firecracker', 'Cannon', 'Arrows', 'Poison', 'Mini P.E.K.K.A', 'Valkyrie', 'Goblin Cage', 'Dart Goblin']",13.875,14.0,0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6298.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Goblin Barrel', 'Hog Rider', 'Valkyrie', 'Zap', 'Rage', 'Witch', 'Bandit', 'Bats']",13.875,13.75,-0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,6266.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Minion Horde', 'Witch', 'Valkyrie', 'Arrows', 'Lightning', 'Baby Dragon', 'Skeleton Army', 'Wizard']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,6229.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Zap', 'Bats', 'Firecracker', 'Fireball', 'Mini P.E.K.K.A', 'Witch', 'Mega Knight', 'Electro Giant']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,6185.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Dart Goblin', 'Goblin Barrel', 'Skeleton Army', 'The Log', 'Firecracker', 'Poison', 'Elite Barbarians', 'Valkyrie']",13.875,13.25,-0.625,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,6165.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Goblin Gang', 'Goblins', 'Arrows', 'Barbarians', 'Fireball', 'Mini P.E.K.K.A', 'Hog Rider', 'Minion Horde']",13.875,14.0,0.125,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6226.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Witch', 'Knight', 'Skeleton Army', 'Zap', 'Inferno Tower', 'The Log', 'Electro Wizard', 'Ram Rider']",13.875,14.0,0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,6194.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Hog Rider', 'Elite Barbarians', 'Flying Machine', 'Witch', 'Goblin Barrel', 'Golden Knight', 'Mother Witch', 'Mega Knight']",13.875,13.5,-0.375,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,6175.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Magic Archer', 'Valkyrie', 'Zappies', 'Bomb Tower', 'Knight', 'Arrows', 'Elite Barbarians', 'Hog Rider']",13.875,13.5,-0.375,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,6130.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Giant Skeleton', 'Goblins', 'Hog Rider', 'Zap', 'Witch', 'Bomber', 'Fireball', 'Electro Wizard']",13.875,13.5,-0.375,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,6103.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Royal Giant', 'Knight', 'Princess', 'Wizard', 'Tesla', 'Electro Wizard', 'Poison', 'Zap']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,6054.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Electro Wizard', 'Valkyrie', 'Rocket', 'Arrows', 'Sparky', 'Freeze', 'Ram Rider', 'Inferno Tower']",13.875,13.875,0.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,6012.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Valkyrie', 'Elite Barbarians', 'Witch', 'Magic Archer', 'Rage', 'Princess', 'Ice Spirit', 'Hog Rider']",13.875,13.25,-0.625,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,6006.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Balloon', 'Elite Barbarians', 'Electro Giant', 'Rage', 'Wizard', 'Goblin Barrel', 'Rocket', 'Mega Knight']",13.875,13.5,-0.375,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,5987.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Hog Rider', 'Tesla', 'Electro Wizard', 'The Log', 'Bats', 'Mega Knight', 'Zap', 'Valkyrie']",13.875,13.875,0.0,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,5974.0,0,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['Electro Giant', 'Elite Barbarians', 'Electro Wizard', 'Wizard', 'Tornado', 'Skeleton Army', 'Zap', 'Bats']",13.875,13.5,-0.375,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,5977.0,1,"['Skeleton Army', 'Electro Wizard', 'Mega Knight', 'Baby Dragon', 'Hog Rider', 'Fireball', 'Tesla', 'Firecracker']","['P.E.K.K.A', 'Firecracker', 'Electro Wizard', 'Poison', 'Zap', 'Battle Ram', 'Bandit', 'The Log']",13.875,13.625,-0.25,1,1
